Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude,Date_Cleaned
05/17/2024,AQS,60670011,1,0.02,ppm,19.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-17
May 18/2024,AQS,60670011,1,0.02,ppm,19.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-18
May 19/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-19
05/20/2024,AQS,60670011,1,0.039,ppm,36.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-20
05/21/2024,AQS,60670011,1,0.04,ppm,37.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-21
05/22/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,13,76.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-22
05/24/2024,AQS,60670011,1,0.025,ppm,23.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-24
/2024,AQS,60670011,1,0.021,ppm,19.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-25
05/26/2024,AQS,60670011,1,0.023,ppm,21.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-26
May 27/2024,AQS,60670011,1,0.025,ppm,23.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-27
05/28/2024,AQS,60670011,1,0.023,ppm,,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-28
05/29/2024,AQS,60670011,1,0.035,ppm,32.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-29
05/30/2024,AQS,60670011,1,0.033,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-30
/2024,AQS,60670011,1,0.029,ppm,27.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-05-31
06/01/2024,AQS,60670011,1,0.021,ppm,19.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-01
06/02/2024,AQS,60670011,1,0.018,ppm,17.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-02
06/03/2024,AQS,60670011,1,0.015,ppm,14.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-03
/2024,AQS,60670011,1,0.02,ppm,19.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-04
06/05/2024,AQS,60670011,1,0.024,ppm,22.0,Elk Grove-Bruceville,13,76.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-05
06/06/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-06
06/07/2024,AQS,60670011,1,0.026,ppm,24.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-07
June 08/2024,AQS,60670011,1,0.023,ppm,21.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-08
06/09/2024,AQS,60670011,1,0.028,ppm,26.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-09
/2024,AQS,60670011,1,0.028,ppm,26.0,Elk Grove-Bruceville,14,82.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-10
June 11/2024,AQS,60670011,1,0.033,ppm,31.0,Elk Grove-Bruceville,13,76.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-11
06/12/2024,AQS,60670011,1,0.03,ppm,28.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-12
June 13/2024,AQS,60670011,1,0.031,ppm,29.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-13
06/14/2024,AQS,60670011,1,0.038,ppm,35.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-14
06/15/2024,AQS,60670011,1,0.041,ppm,38.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-15
/2024,AQS,60670011,1,0.032,ppm,30.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-16
June 18/2024,AQS,60670011,1,0.036,ppm,,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-18
06/19/2024,AQS,60670011,1,0.032,ppm,,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-19
06/20/2024,AQS,60670011,1,0.028,ppm,26.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-20
06/21/2024,AQS,60670011,1,0.031,ppm,29.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-21
06/22/2024,AQS,60670011,1,,ppm,28.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-22
06/23/2024,AQS,60670011,1,0.032,ppm,,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-23
06/24/2024,AQS,60670011,1,0.049,ppm,45.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-24
/2024,AQS,60670011,1,0.048,ppm,44.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-25
06/26/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-26
06/27/2024,AQS,60670011,1,0.031,ppm,29.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-27
06/28/2024,AQS,60670011,1,0.037,ppm,34.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-28
06/29/2024,AQS,60670011,1,0.029,ppm,27.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-29
06/30/2024,AQS,60670011,1,0.019,ppm,18.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-06-30
July 01/2024,AQS,60670011,1,0.028,ppm,26.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-01
07/02/2024,AQS,60670011,1,0.039,ppm,36.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-02
/2024,AQS,60670011,1,0.041,ppm,38.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-03
July 04/2024,AQS,60670011,1,0.034,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-04
07/05/2024,AQS,60670011,1,,ppm,,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-05
/2024,AQS,60670011,1,0.033,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-06
07/07/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-07
07/08/2024,AQS,60670011,1,0.029,ppm,27.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-08
07/09/2024,AQS,60670011,1,0.028,ppm,26.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-09
07/10/2024,AQS,60670011,1,0.038,ppm,35.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-10
07/11/2024,AQS,60670011,1,0.059,ppm,64.0,Elk Grove-Bruceville,13,76.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-11
/2024,AQS,60670011,1,0.045,ppm,42.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-12
07/13/2024,AQS,60670011,1,0.034,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-13
/2024,AQS,60670011,1,0.035,ppm,32.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-14
07/15/2024,AQS,60670011,1,0.035,ppm,32.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-15
July 16/2024,AQS,60670011,1,0.036,ppm,33.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-16
07/17/2024,AQS,60670011,1,0.035,ppm,32.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-17
/2024,AQS,60670011,1,0.04,ppm,37.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-18
07/19/2024,AQS,60670011,1,0.041,ppm,38.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-19
July 20/2024,AQS,60670011,1,0.032,ppm,30.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-20
07/21/2024,AQS,60670011,1,0.029,ppm,27.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-21
07/22/2024,AQS,60670011,1,0.039,ppm,36.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-22
07/23/2024,AQS,60670011,1,0.053,ppm,49.0,Elk Grove-Bruceville,14,82.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-23
07/24/2024,AQS,60670011,1,0.04,ppm,37.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-24
07/25/2024,AQS,60670011,1,0.037,ppm,34.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-25
07/26/2024,AQS,60670011,1,0.041,ppm,38.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-26
07/27/2024,AQS,60670011,1,0.024,ppm,22.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-27
/2024,AQS,60670011,1,0.031,ppm,29.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-28
07/29/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-29
07/30/2024,AQS,60670011,1,,ppm,19.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-30
07/31/2024,AirNow,60670011,1,0.033,ppm,31.0,Elk Grove-Bruceville,24,100.0,,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-07-31
08/02/2024,AQS,60670011,1,0.033,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-02
08/03/2024,AQS,60670011,1,0.043,ppm,40.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-03
08/04/2024,AQS,60670011,1,0.035,ppm,32.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-04
August 05/2024,AQS,60670011,1,,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-05
08/06/2024,AQS,60670011,1,0.044,ppm,41.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-06
08/07/2024,AQS,60670011,1,0.042,ppm,39.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-07
08/08/2024,AQS,60670011,1,0.037,ppm,34.0,Elk Grove-Bruceville,15,88.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-08
August 09/2024,AQS,60670011,1,0.034,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-09
August 10/2024,AQS,60670011,1,0.031,ppm,29.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-10
08/11/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-11
08/12/2024,AQS,60670011,1,,ppm,28.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-12
08/13/2024,AQS,60670011,1,0.034,ppm,,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-13
/2024,AQS,60670011,1,0.024,ppm,22.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-14
/2024,AirNow,60670011,1,0.021,ppm,19.0,Elk Grove-Bruceville,18,75.0,,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-15
/2024,AQS,60670011,1,0.025,ppm,23.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-16
08/17/2024,AQS,60670011,1,0.012,ppm,11.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-17
/2024,AQS,60670011,1,,ppm,26.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-18
/2024,AQS,60670011,1,0.04,ppm,37.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-19
/2024,AQS,60670011,1,0.03,ppm,28.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-20
08/21/2024,AQS,60670011,1,0.03,ppm,28.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-21
/2024,AQS,60670011,1,0.022,ppm,20.0,Elk Grove-Bruceville,14,82.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-22
08/23/2024,AQS,60670011,1,0.029,ppm,27.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-23
August 24/2024,AQS,60670011,1,0.025,ppm,23.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-24
08/25/2024,AQS,60670011,1,0.039,ppm,36.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-25
08/26/2024,AQS,60670011,1,0.039,ppm,36.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-26
/2024,AQS,60670011,1,0.043,ppm,40.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-27
08/28/2024,AQS,60670011,1,0.045,ppm,42.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-28
August 29/2024,AQS,60670011,1,0.028,ppm,26.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-29
08/30/2024,AQS,60670011,1,0.03,ppm,28.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-30
08/31/2024,AQS,60670011,1,0.03,ppm,28.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-08-31
09/01/2024,AQS,60670011,1,0.028,ppm,26.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-01
09/02/2024,AQS,60670011,1,0.026,ppm,24.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-02
09/03/2024,AQS,60670011,1,0.04,ppm,37.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-03
09/04/2024,AQS,60670011,1,0.036,ppm,33.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-04
09/05/2024,AQS,60670011,1,0.037,ppm,34.0,Elk Grove-Bruceville,16,94.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-05
September 06/2024,AQS,60670011,1,0.035,ppm,32.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-06
09/07/2024,AQS,60670011,1,0.033,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-07
09/08/2024,AQS,60670011,1,0.028,ppm,26.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-08
09/09/2024,AQS,60670011,1,0.032,ppm,30.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-09
09/10/2024,AQS,60670011,1,0.024,ppm,22.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-10
09/11/2024,AQS,60670011,1,0.021,ppm,19.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-11
09/12/2024,AQS,60670011,1,0.027,ppm,,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-12
09/13/2024,AQS,60670011,1,,ppm,31.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-13
09/14/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-14
September 15/2024,AQS,60670011,1,0.024,ppm,22.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-15
September 16/2024,AQS,60670011,1,0.025,ppm,23.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-16
/2024,AQS,60670011,1,0.026,ppm,24.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-17
/2024,AQS,60670011,1,0.021,ppm,19.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-18
09/19/2024,AQS,60670011,1,0.025,ppm,23.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-19
/2024,AQS,60670011,1,0.025,ppm,23.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-20
09/21/2024,AQS,60670011,1,0.027,ppm,25.0,Elk Grove-Bruceville,1000,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-21
09/22/2024,AQS,60670011,1,0.031,ppm,29.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-22
09/23/2024,AQS,60670011,1,0.038,ppm,35.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-23
September 24/2024,AQS,60670011,1,0.041,ppm,38.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-24
09/25/2024,AQS,60670011,1,0.026,ppm,24.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-25
09/26/2024,AQS,60670011,1,0.024,ppm,22.0,Elk Grove-Bruceville,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.302591,-121.420838,2024-09-26
