Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude
05/05/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.041,ppm,38.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/07/2024,AQS,60675003,1,0.039,ppm,36.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/08/2024,AQS,60675003,1,0.044,ppm,41.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/09/2024,AQS,60675003,1,0.042,ppm,39.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/10/2024,AQS,60675003,1,0.044,ppm,41.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.05,ppm,46.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/12/2024,AQS,60675003,1,0.044,ppm,41.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/13/2024,AQS,60675003,1,0.046,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/14/2024,AQS,60675003,1,0.051,ppm,47.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
May 15/2024,AQS,60675003,1,0.047,ppm,44.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/17/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,14,82.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
May 18/2024,AQS,60675003,1,,ppm,30.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/19/2024,AQS,60675003,1,0.039,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/20/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/21/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
May 23/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.036,ppm,33.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/25/2024,AQS,60675003,1,0.032,ppm,30.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/26/2024,AQS,60675003,1,0.041,ppm,38.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/27/2024,AQS,60675003,1,,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/28/2024,AQS,60675003,1,0.038,ppm,35.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/29/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/30/2024,AQS,60675003,1,0.049,ppm,45.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
05/31/2024,AQS,60675003,1,0.05,ppm,46.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/01/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/02/2024,AQS,60675003,1,0.039,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/03/2024,AQS,60675003,1,0.022,ppm,20.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/04/2024,AQS,60675003,1,0.031,ppm,29.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/05/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
June 06/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.039,ppm,36.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
June 08/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/09/2024,AQS,60675003,1,0.04,ppm,37.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/10/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/11/2024,AQS,60675003,1,0.055,ppm,51.0,Sloughhouse,14,82.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/12/2024,AQS,60675003,1,0.05,ppm,46.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/13/2024,AQS,60675003,1,0.045,ppm,42.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/14/2024,AQS,60675003,1,0.047,ppm,44.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.048,ppm,44.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/17/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/18/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
June 19/2024,AQS,60675003,1,0.053,ppm,49.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.048,ppm,44.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/21/2024,AQS,60675003,1,0.054,ppm,50.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/22/2024,AQS,60675003,1,0.052,ppm,48.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/23/2024,AQS,60675003,1,0.055,ppm,51.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/24/2024,AQS,60675003,1,0.057,ppm,58.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
June 25/2024,AQS,60675003,1,0.06,ppm,67.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
June 26/2024,AQS,60675003,1,0.041,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/27/2024,AQS,60675003,1,0.051,ppm,47.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/28/2024,AQS,60675003,1,0.057,ppm,58.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
06/29/2024,AQS,60675003,1,0.049,ppm,45.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
June 30/2024,AQS,60675003,1,0.035,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/01/2024,AQS,60675003,1,0.048,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/02/2024,AQS,60675003,1,0.052,ppm,48.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/03/2024,AQS,60675003,1,0.064,ppm,80.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
July 04/2024,AQS,60675003,1,0.061,ppm,71.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/05/2024,AQS,60675003,1,0.062,ppm,74.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
July 06/2024,AQS,60675003,1,0.063,ppm,77.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
July 07/2024,AQS,60675003,1,,ppm,42.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/08/2024,AQS,60675003,1,0.05,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/09/2024,AirNow,60675003,1,0.042,ppm,39.0,Sloughhouse,18,75.0,,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/10/2024,AQS,60675003,1,0.072,ppm,105.0,Sloughhouse,13,76.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.072,ppm,105.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
July 15/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,13,76.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/16/2024,AQS,60675003,1,0.041,ppm,38.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
July 17/2024,AQS,60675003,1,0.055,ppm,51.0,Sloughhouse,15,88.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
July 18/2024,AQS,60675003,1,0.059,ppm,64.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/19/2024,AQS,60675003,1,0.047,ppm,44.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/21/2024,AQS,60675003,1,0.041,ppm,38.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/22/2024,AQS,60675003,1,0.061,ppm,71.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/23/2024,AQS,60675003,1,0.057,ppm,58.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/24/2024,AQS,60675003,1,0.044,ppm,41.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/25/2024,AQS,60675003,1,0.041,ppm,38.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/26/2024,AQS,60675003,1,0.049,ppm,45.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/27/2024,AQS,60675003,1,0.031,ppm,29.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/28/2024,AQS,60675003,1,0.04,ppm,37.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
07/29/2024,AQS,60675003,1,0.038,ppm,35.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
July 30/2024,AQS,60675003,1,0.033,ppm,31.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
July 31/2024,AQS,60675003,1,0.04,ppm,37.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/01/2024,AQS,60675003,1,0.05,ppm,46.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/02/2024,AQS,60675003,1,0.049,ppm,45.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
August 03/2024,AQS,60675003,1,0.051,ppm,47.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
August 04/2024,AQS,60675003,1,0.045,ppm,42.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/05/2024,AQS,60675003,1,0.044,ppm,41.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.06,ppm,67.0,Sloughhouse,1000,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/07/2024,AQS,60675003,1,0.052,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
August 08/2024,AQS,60675003,1,0.041,ppm,38.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/09/2024,AQS,60675003,1,0.045,ppm,42.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/10/2024,AQS,60675003,1,0.047,ppm,44.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/11/2024,AQS,60675003,1,0.034,ppm,31.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/12/2024,AQS,60675003,1,0.033,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/13/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/14/2024,AQS,60675003,1,0.035,ppm,32.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/16/2024,AQS,60675003,1,0.038,ppm,35.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/17/2024,AQS,60675003,1,0.018,ppm,17.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
August 18/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/19/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.042,ppm,39.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/21/2024,AQS,60675003,1,0.039,ppm,36.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/22/2024,AQS,60675003,1,0.031,ppm,29.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
August 23/2024,AQS,60675003,1,0.034,ppm,31.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/24/2024,AQS,60675003,1,0.033,ppm,31.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/25/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/26/2024,AQS,60675003,1,0.058,ppm,61.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/27/2024,AQS,60675003,1,0.06,ppm,67.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/28/2024,AQS,60675003,1,0.063,ppm,77.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/29/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/30/2024,AQS,60675003,1,0.048,ppm,44.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
08/31/2024,AQS,60675003,1,0.048,ppm,44.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/01/2024,AQS,60675003,1,0.039,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.053,ppm,49.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/05/2024,AQS,60675003,1,0.054,ppm,50.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
September 06/2024,AQS,60675003,1,0.049,ppm,45.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/07/2024,AQS,60675003,1,0.041,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/08/2024,AQS,60675003,1,0.04,ppm,37.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/09/2024,AQS,60675003,1,0.049,ppm,45.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/10/2024,AQS,60675003,1,0.033,ppm,31.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.027,ppm,25.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/12/2024,AQS,60675003,1,0.035,ppm,32.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/13/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/14/2024,AQS,60675003,1,0.037,ppm,34.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/15/2024,AQS,60675003,1,0.03,ppm,28.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/16/2024,AQS,60675003,1,0.033,ppm,31.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
September 17/2024,AQS,60675003,1,0.036,ppm,33.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/18/2024,AQS,60675003,1,0.029,ppm,27.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/19/2024,AQS,60675003,1,0.041,ppm,38.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.042,ppm,39.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/21/2024,AQS,60675003,1,0.046,ppm,43.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
September 22/2024,AQS,60675003,1,0.052,ppm,48.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.058,ppm,61.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.063,ppm,77.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/25/2024,AQS,60675003,1,0.036,ppm,,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.044,ppm,41.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/27/2024,AQS,60675003,1,0.057,ppm,58.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
/2024,AQS,60675003,1,0.057,ppm,58.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/29/2024,AQS,60675003,1,0.043,ppm,40.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
09/30/2024,AQS,60675003,1,0.056,ppm,54.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
10/01/2024,AQS,60675003,1,0.059,ppm,64.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
October 02/2024,AQS,60675003,1,0.063,ppm,77.0,Sloughhouse,17,100.0,87.0,40900.0,"Sacramento--Roseville--Arden-Arcade, CA",67,Sacramento,38.494475,-121.211131
